metric,env_steps,ppo_mean,ppo_std,dreamer_mean,dreamer_std,ppo_seed_0,ppo_seed_1,dreamer_seed_0,dreamer_seed_1,dreamer_seed_2,ppo_raw_seed_0,ppo_raw_seed_1,dreamer_raw_seed_0,dreamer_raw_seed_1,dreamer_raw_seed_2
mean_episode_return,27000.0,62.653055886427566,5.529135928267525,34.6551829872166,2.857066541259039,57.12391995816004,68.18219181469509,37.19367714568304,36.108302412946784,30.663569403019977,89.57926177978516,77.44657897949219,57.089207200126644,54.17887057458878,40.37028357483864
mean_episode_return,28000.0,64.46146081458954,5.9733153666768715,36.68221470157411,3.182666196468729,58.48814544791267,70.43477618126641,39.51809901529743,38.291212632755254,32.23733245666964,91.88215637207031,78.59552764892578,58.73597631175995,55.08729748117447,41.14357148339271
mean_episode_return,29000.0,65.80252748160135,6.110022752057937,38.6809999767167,3.5105960928797493,59.692504729543415,71.91255023365929,41.81964524919174,40.44305945323531,33.780295227723066,91.96521854400635,79.42715311050415,60.382745423393246,55.99572438776016,41.916859391946794
mean_episode_return,30000.0,66.43462201811019,6.120449437981556,40.65153881264438,3.8408735529876665,60.31417258012863,72.55507145609174,44.09831584736595,42.56384287438694,35.29245771618025,83.1689510345459,78.98948574066162,62.02951453502655,56.90415129434585,42.69014730050087
mean_episode_return,31000.0,66.55093678122475,6.123779589221595,42.65406584093248,4.043020317435656,60.42715719200316,72.67471637044635,46.227810265886035,44.73245985727245,37.001927399638944,74.37268352508545,78.55181837081909,61.0239722240448,59.469414383239744,48.25369223860741
mean_episode_return,32000.0,66.44126030660811,6.298789452938809,44.544056046373804,4.112047056506309,60.1424708536693,72.74004975954692,48.06477296933103,46.79204022914172,38.77535494064866,65.576416015625,78.11415100097656,59.8340446269989,62.149858597106935,54.150249697484966
mean_episode_return,33000.0,66.42561277037575,6.521268398988813,46.31117113034086,4.052276983709441,59.904344371386934,72.94688116936456,49.599848456694794,48.73129727958337,40.60236765474442,66.10899543762207,81.7884840965271,58.644117029953,64.83030281097412,60.04680715636253
mean_episode_return,34000.0,66.5540673817907,6.818416825362615,47.95541109283366,3.8713253544028436,59.73565055642809,73.37248420715332,50.833036727977344,50.55023100859741,42.48296554192622,66.64157485961914,85.46281719207764,57.45418943290711,67.51074702484131,65.9433646152401
mean_episode_return,35000.0,67.02691697790509,7.2990363240242,49.476775933852174,3.583160382869214,59.72788065388089,74.32595330192929,51.76433778317867,52.24884141618381,44.41714860219406,67.17415428161621,89.13715028762817,56.264261835861205,70.1911912387085,71.83992207411765
mean_episode_return,36000.0,67.77774091277804,7.8638675184476945,50.88180127914939,3.364448683461107,59.913873394330345,75.64160843122573,52.58163167375177,53.88054882202877,46.183223341667635,68.39634704589844,89.33220291137695,59.01981531932831,73.99346216598511,73.08091616150855
mean_episode_return,37000.0,68.78993402492432,8.488095564501627,52.369799412318166,3.2482134807409766,60.3018384604227,77.27802958942596,53.523688804443886,55.643535263607404,47.94217416890319,69.79094314575195,88.6574354171753,62.04965358379364,77.87372104660034,73.9982614583683
mean_episode_return,38000.0,70.45886795861381,8.490833543595816,53.95459468180033,3.2357037597712677,61.96803441501799,78.94970150220962,54.60620019087586,57.55131992931732,49.70626392520781,71.18553924560547,87.98266792297363,65.07949184825897,81.75397992721558,74.91560675522804
mean_episode_return,39000.0,72.29293240606785,7.577843891013231,55.63618708759588,3.321214007645588,64.71508851505462,79.87077629708108,55.82916583304768,59.603902819158485,51.47549261058146,68.43530774116516,70.8050951063633,68.10933011272431,85.63423880783081,75.83295205208779
mean_episode_return,40000.0,73.9643871621007,5.55296823027588,57.414576629704804,3.4946312946420206,68.41141893182483,79.51735539237659,57.192585730959344,61.801283933130925,53.24986022502414,62.921857833862305,42.62565207481384,71.13916837718963,89.51449768844604,76.75029734894753
mean_episode_return,41000.0,74.17603638342449,3.10318131390072,59.22183503634533,3.683672153669211,71.07285506952377,77.27921769732521,58.65381018737067,63.99050705012006,55.02118787154526,57.40840792655945,14.446209043264389,73.2733629996109,90.18267592565536,77.4958858090043
mean_episode_return,42000.0,72.97069871567544,0.7673444364752058,61.02550291653369,3.846179411692258,72.20335427920024,73.73804315215065,60.11273802922202,66.12567576197945,56.83809495839959,51.89495801925659,1.6857054829597473,75.34529362552642,90.62755443899154,78.22953395420313
