metric,env_steps,state_mean,state_std,vision_mean,vision_std,state_seed_0,state_seed_1,vision_seed_0,vision_seed_1,state_raw_seed_0,state_raw_seed_1,vision_raw_seed_0,vision_raw_seed_1
mean_episode_return,172800.0,97.64132808503649,0.3999427613757902,85.58557086047671,6.954379374072666,98.04127084641229,97.24138532366071,92.53995023454938,78.63119148640405,101.23241424560547,99.50386810302734,89.4686050415039,86.33619689941406
mean_episode_return,174400.0,97.79763312566848,0.3436262039911213,87.77624903122584,5.14267902431034,98.1412593296596,97.45400692167736,92.91892805553618,82.6335700069155,100.1981086730957,100.23567581176758,95.6934585571289,85.24039459228516
mean_episode_return,176000.0,97.9742302667527,0.3328574044363819,89.05503990536644,4.237460363478888,98.30708767118908,97.64137286231632,93.29250026884533,84.81757954188755,100.09785461425781,99.728759765625,101.9183120727539,84.14459228515625
mean_episode_return,177600.0,98.13467479887463,0.3400353931245377,89.27674048287528,3.7870563325427824,98.47471019199916,97.79463940575009,93.06379681541806,85.4896841503325,100.06610107421875,99.5479965209961,95.60889434814453,89.48453521728516
mean_episode_return,179200.0,98.29421143304734,0.3903932117280533,89.59256199428015,3.2859364464169474,98.68460464477539,97.90381822131928,92.87849844069709,86.30662554786319,100.02906799316406,98.37554931640625,89.29947662353516,94.82447814941406
mean_episode_return,180800.0,98.407315662929,0.3976830073765356,89.8170512971424,3.15810703095935,98.80499867030552,98.00963265555245,92.97515832810174,86.65894426618304,99.07740020751953,98.34051132202148,87.99967575073242,87.36577224731445
mean_episode_return,182400.0,98.53508422488258,0.41725440252395174,89.98582830883208,2.971959159487774,98.95233862740653,98.11782982235863,92.95778746831985,87.0138691493443,99.10448455810547,98.364501953125,86.69987487792969,79.90706634521484
mean_episode_return,184000.0,98.64210328601655,0.5225156148274763,90.50872112455822,2.4819839114234554,99.16461890084403,98.11958767118908,92.99070503598168,88.02673721313477,99.92544555664062,96.9624137878418,88.85077667236328,86.2104377746582
mean_episode_return,185600.0,98.77042098272415,0.5905999683198502,90.67171750749861,2.1397694178989966,99.361020951044,98.1798210144043,92.8114869253976,88.53194808959961,100.00349426269531,98.22757720947266,91.00167846679688,92.51380920410156
mean_episode_return,187200.0,98.86160278320312,0.5546415419805584,90.34546207246326,2.1763436453683056,99.41624432518368,98.30696124122257,92.52180571783157,88.16911842709496,98.73149108886719,98.207763671875,95.28770446777344,91.24913024902344
mean_episode_return,188800.0,98.97784142267136,0.5818958282470703,90.24651545570009,2.3393350328717943,99.55973725091843,98.39594559442429,92.5858504885719,87.9071804228283,99.83345031738281,99.5075454711914,99.57373046875,89.98445129394531
mean_episode_return,190400.0,99.00653439476378,0.6283213297526018,89.72866376241049,2.7447714124407057,99.63485572451637,98.37821306501117,92.47343517485119,86.98389234996978,99.7156867980957,97.32059478759766,92.72584915161133,72.71269607543945
mean_episode_return,192000.0,99.05015309651694,0.6532336643763941,88.54790224347796,3.3917434329078304,99.70338676089332,98.39691943214054,91.9396456763858,85.15615881057013,99.57545471191406,97.40432739257812,85.87796783447266,55.440940856933594
mean_episode_return,193600.0,99.07271321614584,0.6413804917108408,87.38047354561942,3.9239135015578483,99.71409370785668,98.431332724435,91.30438704717727,83.45656004406158,99.65082550048828,97.1368408203125,85.74809265136719,59.853370666503906
