metric,env_steps,state_mean,state_std,vision_mean,vision_std,state_seed_0,state_seed_1,vision_seed_0,vision_seed_1
mean_episode_return,62000.0,42.837447715966576,18.308258349268552,78.85480939230919,6.365587386701591,24.529189366698024,61.145706065235125,72.4892220056076,85.22039677901078
mean_episode_return,63000.0,44.24813467383712,17.70770155363708,78.82692587218285,6.155656996152885,26.540433120200042,61.9558362274742,72.67126887602997,84.98258286833574
mean_episode_return,64000.0,45.65882163170767,17.107144758005603,78.7990423520565,5.945726605604179,28.551676873702064,62.76596638971327,72.85331574645232,84.74476895766068
mean_episode_return,65000.0,47.06950858957822,16.50658796237413,78.77115883193017,5.735796215055473,30.562920627204086,63.57609655195235,73.03536261687469,84.50695504698564
mean_episode_return,66000.0,47.89260818817294,16.251577109533258,78.40351385341967,5.673062595315585,31.64103107863968,64.1441852977062,72.73045125810408,84.07657644873525
mean_episode_return,67000.0,49.48570110940814,15.189764792374447,78.01224909437978,5.620561906166685,34.29593631703369,64.67546590178259,72.3916871882131,83.63281100054647
mean_episode_return,68000.0,51.07879403064334,14.127952475215636,77.6209843353399,5.568061217017785,36.9508415554277,65.20674650585897,72.05292311832211,83.18904555235768
mean_episode_return,69000.0,52.671886951878534,13.066140158056825,77.22971957630003,5.515560527868878,39.60574679382171,65.73802710993536,71.71415904843114,82.7452801041689
mean_episode_return,70000.0,54.26497987311373,12.004327840898014,76.83845481726013,5.463059838719978,42.26065203221572,66.26930771401175,71.37539497854016,82.30151465598011
mean_episode_return,71000.0,55.53914165572796,11.587674304392024,76.8937411805669,5.496354590128796,43.951467351335936,67.12681596011998,71.3973865904381,82.3900957706957
mean_episode_return,72000.0,57.46781101186353,10.566123849604562,76.98007120478547,5.535613730453385,46.90168716225897,68.0339348614681,71.44445747433208,82.51568493523885
mean_episode_return,73000.0,59.39648036799912,9.544573394817107,77.06640122900401,5.574872870777973,49.85190697318201,68.94105376281622,71.49152835822605,82.641274099782
mean_episode_return,74000.0,61.32514972413469,8.523022940029648,77.15273125322258,5.614132011102569,52.80212678410504,69.84817266416434,71.53859924212001,82.76686326432515
mean_episode_return,75000.0,63.25381908027026,7.501472485242186,77.23906127744114,5.653391151427158,55.75234659502808,70.75529156551245,71.58567012601398,82.8924524288683
mean_episode_return,76000.0,64.18732152281923,7.365317008686713,77.41620095386614,5.447460582588086,56.82200451413252,71.55263853150595,71.96874037127805,82.86366153645422
mean_episode_return,77000.0,65.88852711260887,6.444764956933433,77.59965360076535,5.2244847398499275,59.44376215567543,72.3332920695423,72.37516886091542,82.82413834061528
mean_episode_return,78000.0,67.58973270239849,5.52421290518015,77.78310624766458,5.001508897111776,62.06551979721834,73.11394560757864,72.7815973505528,82.78461514477635
mean_episode_return,79000.0,69.29093829218812,4.603660853426867,77.9665588945638,4.778533054373625,64.68727743876126,73.89459914561499,73.18802584019018,82.74509194893743
mean_episode_return,80000.0,70.99214388197775,3.6831088016735833,78.15001154146303,4.555557211635474,67.30903508030417,74.67525268365134,73.59445432982756,82.7055687530985
mean_episode_return,81000.0,69.79956729154043,5.737253422346967,78.44654181045212,3.9799963187393033,64.06231386919346,75.5368207138874,74.46654549171281,82.42653812919141
mean_episode_return,82000.0,71.27735645504123,5.133337257942081,78.75093309060253,3.379924165671717,66.14401919709915,76.41069371298332,75.3710089249308,82.13085725627424
mean_episode_return,83000.0,72.75514561854204,4.529421093537195,79.05532437075294,2.779852012604124,68.22572452500485,77.28456671207924,76.27547235814882,81.83517638335707
mean_episode_return,84000.0,74.23293478204286,3.925504929132309,79.35971565090335,2.179779859536538,70.30742985291054,78.15843971117516,77.17993579136682,81.53949551043989
